,code,type,team,player,x,y,minute,second,period,match,team_name,player_name,outcome,phase,tipo.1,end_x,end_y,extra
1098,4,foul_committed,184,441175,60.9,65.0,66,5,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,152,0.0,0.0,0
1099,1,pass,1564,469402,36.6,48.7,66,16,2,2372222,Almería,Edgar González,1,0,0,36.8,45.4,0
1100,1,pass,1564,233681,36.9,35.1,66,20,2,2372222,Almería,Lucas Robertone,1,0,0,44.8,5.2,0
1101,1,failed_pass,1564,562720,45.1,4.9,66,23,2,2372222,Almería,Marc Pubill,0,0,0,87.5,7.0,0
1102,12,clearance,184,77359,12.4,95.3,66,26,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,14.3,101.6,0
1103,5,ball_out,184,77359,14.6,100.0,66,27,2,2372222,Rayo Vallecano,Florian Lejeune,0,0,347,0.0,0.0,0
1104,5,ball_out,1564,562720,85.4,0.0,66,27,2,2372222,Almería,Marc Pubill,1,0,347,0.0,0.0,0
1105,1,pass,1564,562720,84.3,0.0,66,34,2,2372222,Almería,Marc Pubill,1,0,0,84.5,9.2,0
1106,1,pass,1564,493344,84.5,9.2,66,36,2,2372222,Almería,Sergio Arribas,1,0,0,82.6,4.7,0
1107,1,pass,1564,562720,82.1,5.0,66,37,2,2372222,Almería,Marc Pubill,1,0,0,80.9,11.1,0
1108,1,failed_pass,1564,493344,79.3,13.7,66,40,2,2372222,Almería,Sergio Arribas,0,0,0,93.4,50.9,0
1109,12,clearance,184,89399,8.0,53.6,66,41,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,12.7,62.1,0
1110,44,aerial_duel,184,77359,10.4,56.6,66,44,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,0.0,0.0,0
1111,44,aerial_duel,1564,132161,89.6,43.4,66,44,2,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
1112,12,clearance,184,77359,10.4,59.2,66,44,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,28.8,68.5,0
1113,1,pass,1564,463170,70.2,30.7,66,46,2,2372222,Almería,Iddrisu Baba,1,0,0,69.4,16.1,0
1114,1,pass,1564,562720,69.6,15.6,66,48,2,2372222,Almería,Marc Pubill,1,0,0,73.3,5.5,0
1115,1,pass,1564,433952,72.2,8.6,66,52,2,2372222,Almería,Largie Ramazani,1,0,0,89.2,32.1,0
1116,1,pass,1564,132161,89.6,32.5,66,53,2,2372222,Almería,Adri Embarba,1,0,0,87.2,32.5,0
1117,3,failed_dribble,1564,463170,91.3,32.9,66,54,2,2372222,Almería,Iddrisu Baba,0,0,0,0.0,0.0,0
1118,12,clearance,184,178424,5.4,66.6,66,56,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,-1.3,67.2,0
1119,6,corner_kick,184,178424,6.6,68.2,66,57,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,0,0.0,0.0,0
1120,6,corner_kick,1564,463170,93.4,31.8,66,57,2,2372222,Almería,Iddrisu Baba,1,0,0,0.0,0.0,0
1121,1,failed_pass,1564,132161,99.5,0.5,67,20,2,2372222,Almería,Adri Embarba,0,0,0,90.3,44.8,0
1122,12,clearance,184,449300,9.2,57.6,67,21,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,23.1,101.3,0
1123,5,ball_out,184,449300,26.8,100.0,67,27,2,2372222,Rayo Vallecano,Randy Nteka,0,0,347,0.0,0.0,0
1124,5,ball_out,1564,132161,73.2,0.0,67,27,2,2372222,Almería,Adri Embarba,1,0,347,0.0,0.0,0
1125,1,pass,1564,132161,69.6,0.0,67,30,2,2372222,Almería,Adri Embarba,1,0,0,93.1,8.3,0
1126,1,failed_pass,1564,233681,97.1,9.7,67,33,2,2372222,Almería,Lucas Robertone,0,0,0,92.1,40.4,0
1127,44,aerial_duel,184,77359,8.2,57.6,67,34,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,0.0,0.0,0
1128,44,aerial_duel,1564,432838,91.8,42.4,67,34,2,2372222,Almería,Luis Suárez,0,0,0,0.0,0.0,0
1129,12,clearance,184,77359,8.5,56.1,67,34,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,9.7,59.4,0
1130,61,touched_ball,1564,432838,91.7,36.9,67,34,2,2372222,Almería,Luis Suárez,1,0,0,0.0,0.0,0
1131,49,ball_recovery,184,178424,8.9,86.4,67,35,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
1132,1,pass,184,178424,10.4,86.2,67,36,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,24.4,94.2,0
1133,1,pass,184,434078,24.8,94.4,67,38,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,30.6,92.8,0
1134,50,ball_stolen,184,449300,33.6,91.4,67,40,2,2372222,Rayo Vallecano,Randy Nteka,0,0,0,0.0,0.0,0
1135,7,tackle,1564,562720,66.4,8.6,67,40,2,2372222,Almería,Marc Pubill,0,0,0,0.0,0.0,0
1136,1,pass,184,449300,40.6,82.4,67,42,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,67.1,32.6,0
1137,50,ball_stolen,184,94756,75.5,28.3,67,45,2,2372222,Rayo Vallecano,Salvi Sánchez,0,0,0,0.0,0.0,0
1138,7,tackle,1564,220871,24.5,71.7,67,47,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
1139,49,ball_recovery,1564,220871,15.0,77.6,67,48,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
1140,45,dribble_received,184,94756,81.2,14.7,67,50,2,2372222,Rayo Vallecano,Salvi Sánchez,0,0,0,0.0,0.0,0
1141,3,dribble_successful,1564,220871,18.8,85.3,67,50,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
1142,1,pass,1564,220871,21.5,84.8,67,51,2,2372222,Almería,Sergio Akieme,1,0,0,30.3,74.1,0
1143,1,pass,1564,433952,37.7,65.4,67,57,2,2372222,Almería,Largie Ramazani,1,0,0,53.9,39.7,0
1144,1,pass,1564,493344,77.1,26.8,68,4,2,2372222,Almería,Sergio Arribas,1,0,0,85.9,39.8,0
1145,1,pass,1564,132161,85.8,39.7,68,4,2,2372222,Almería,Adri Embarba,1,0,0,84.7,39.1,0
1146,15,shot_blocked,1564,493344,84.7,39.1,68,5,2,2372222,Almería,Sergio Arribas,1,22,0,0.0,0.0,0
1147,10,save,184,77359,12.7,59.0,68,5,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,0.0,0.0,0
1148,61,touched_ball,1564,493344,84.7,39.1,68,6,2,2372222,Almería,Sergio Arribas,1,0,0,0.0,0.0,0
1149,49,ball_recovery,184,77359,16.4,56.2,68,6,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,0.0,0.0,0
1150,1,pass,184,77359,22.8,57.2,68,8,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,30.1,35.3,0
1151,1,pass,184,94756,33.3,29.2,68,11,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,46.3,9.2,0
1152,1,pass,184,449300,42.9,10.7,68,15,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,37.0,18.1,0
1153,1,pass,184,434078,38.7,29.5,68,19,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,34.5,35.0,0
1154,1,pass,184,97624,34.4,35.1,68,21,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,31.0,19.7,0
1155,1,pass,184,441175,31.0,17.0,68,24,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,37.2,29.7,0
1156,1,pass,184,433161,37.2,30.3,68,25,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,44.3,14.7,0
1157,1,pass,184,434078,44.1,14.5,68,27,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,58.0,3.6,0
1158,1,pass,184,94756,58.0,4.0,68,29,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,54.6,4.9,0
1159,1,pass,184,97624,56.1,5.1,68,31,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,62.1,5.1,0
1160,1,pass,184,94756,62.3,5.6,68,34,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,57.4,19.2,0
1161,1,pass,184,434078,58.0,21.0,68,36,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,59.7,5.8,0
1162,1,pass,184,94756,59.2,5.8,68,38,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,40.8,8.7,0
1163,1,pass,184,441175,42.0,21.0,68,41,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,61.9,93.3,0
1164,1,pass,184,178424,64.5,93.3,68,47,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,55.4,83.5,0
1165,1,pass,184,433161,45.6,82.8,68,50,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,45.0,53.1,0
1166,1,pass,184,441175,45.1,49.6,68,54,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,63.7,6.7,0
1167,1,pass,184,94756,65.6,6.5,68,59,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,56.5,23.5,0
1168,50,ball_stolen,184,441175,55.5,17.1,69,1,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,0,0.0,0.0,0
1169,7,tackle,1564,432838,44.5,82.9,69,1,2,2372222,Almería,Luis Suárez,0,0,0,0.0,0.0,0
1170,1,pass,184,94756,53.7,4.3,69,2,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,30.1,33.7,0
1171,1,pass,184,89399,29.3,38.2,69,6,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,30.3,85.3,0
1172,1,pass,184,77359,30.2,89.1,69,9,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,37.0,96.0,0
1173,1,pass,184,178424,38.9,95.8,69,12,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,25.0,92.8,0
1174,1,pass,184,77359,27.2,81.9,69,16,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,35.5,66.5,0
1175,1,pass,184,434078,35.9,66.5,69,17,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,42.6,77.7,0
1176,1,pass,184,433161,42.9,77.7,69,19,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,56.4,94.2,0
1177,1,pass,184,178424,61.4,90.6,69,24,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,64.0,81.7,0
1178,1,failed_pass,184,434078,89.6,91.5,69,31,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,91.9,12.5,0
1179,49,ball_recovery,1564,220871,7.7,84.8,69,35,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
1180,83,unidentified,184,94756,95.9,6.7,69,41,2,2372222,Rayo Vallecano,Salvi Sánchez,0,0,0,0.0,0.0,0
1181,45,dribble_received,184,94756,91.6,5.3,69,42,2,2372222,Rayo Vallecano,Salvi Sánchez,0,0,0,0.0,0.0,0
1182,3,dribble_successful,1564,220871,8.4,94.7,69,42,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
1183,1,failed_pass,1564,220871,11.4,94.5,69,44,2,2372222,Almería,Sergio Akieme,0,0,0,38.6,89.1,0
1184,8,cut_pass,184,89399,59.5,11.0,69,46,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,0.0,0.0,0
1185,49,ball_recovery,184,433161,62.1,34.8,69,48,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,0.0,0.0,0
1186,1,pass,184,433161,62.1,34.8,69,48,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,66.7,24.6,0
1187,1,pass,184,441175,69.3,17.6,69,51,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,76.7,5.4,0
1188,1,pass,184,94756,79.4,5.1,69,54,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,72.8,12.0,0
1189,1,pass,184,441175,69.7,12.7,69,57,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,74.6,5.2,0
1190,1,pass,184,94756,76.5,6.9,69,59,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,81.0,3.8,0
1191,1,pass,184,97624,81.4,3.8,69,59,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,68.0,7.6,0
1192,1,pass,184,441175,69.3,12.3,70,4,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,60.2,95.5,0
1193,1,pass,184,178424,61.2,94.8,70,10,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,45.3,86.8,0
1194,1,pass,184,433161,44.6,81.2,70,12,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,42.4,64.7,0
1195,1,pass,184,77359,44.5,54.7,70,16,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,42.2,31.0,0
1196,1,pass,184,89399,44.8,28.4,70,19,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,56.9,30.1,0
1197,1,pass,184,434078,55.4,32.1,70,22,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,40.2,86.6,0
1198,1,pass,184,433161,42.4,78.4,70,28,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,33.3,65.4,0
1199,1,pass,184,77359,33.5,66.5,70,30,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,47.0,41.7,0
1200,1,pass,184,434078,47.7,34.8,70,34,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,41.8,12.1,0
1201,1,pass,184,89399,41.8,12.1,70,36,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,57.3,4.9,0
1202,1,pass,184,97624,57.3,4.9,70,37,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,41.1,12.3,0
1203,1,pass,184,89399,41.1,13.0,70,40,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,45.5,30.1,0
1204,1,pass,184,441175,53.6,31.5,70,43,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,69.1,91.5,0
1205,1,pass,184,178424,70.7,93.3,70,46,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,95.2,72.1,0
1206,1,pass,184,165682,97.6,74.0,70,50,2,2372222,Rayo Vallecano,Álvaro García,1,0,0,92.4,55.1,0
1207,61,touched_ball,184,449300,92.4,55.3,70,50,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,0.0,0.0,0
1208,12,clearance,1564,220871,8.2,48.8,70,52,2,2372222,Almería,Sergio Akieme,1,0,0,6.6,45.2,0
1209,12,clearance,1564,562720,4.8,46.4,70,52,2,2372222,Almería,Marc Pubill,1,0,0,14.4,66.4,0
1210,15,shot_blocked,184,434078,81.3,31.6,70,57,2,2372222,Rayo Vallecano,Isi Palazón,1,22,0,0.0,0.0,0
1211,10,save,1564,210977,9.0,56.5,70,57,2,2372222,Almería,Srdjan Babic,1,0,0,0.0,0.0,0
1212,1,failed_pass,184,434078,84.8,30.1,70,58,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,88.6,26.8,0
1213,49,ball_recovery,1564,132161,11.8,68.2,70,59,2,2372222,Almería,Adri Embarba,1,0,0,0.0,0.0,0
1214,1,pass,1564,132161,11.8,68.2,71,0,2,2372222,Almería,Adri Embarba,1,0,0,12.5,61.8,0
1215,83,unidentified,184,449300,87.3,42.8,71,1,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,0.0,0.0,0
1216,1,pass,1564,463170,12.5,61.8,71,1,2,2372222,Almería,Iddrisu Baba,1,0,0,43.5,72.1,0
1217,61,touched_ball,1564,432838,43.5,72.1,71,6,2,2372222,Almería,Luis Suárez,0,0,0,0.0,0.0,0
1218,49,ball_recovery,184,433161,55.7,44.9,71,7,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,0.0,0.0,0
1219,1,pass,184,433161,59.2,20.8,71,10,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,57.1,6.3,0
1220,1,pass,184,97624,58.3,4.5,71,11,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,67.6,3.3,0
1221,4,foul_received,184,449300,68.8,7.0,71,12,2,2372222,Rayo Vallecano,Randy Nteka,1,0,152,0.0,0.0,0
1222,4,foul_committed,1564,463170,31.2,93.0,71,12,2,2372222,Almería,Iddrisu Baba,0,0,152,0.0,0.0,0
1223,1,pass,184,97624,71.5,5.8,71,49,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,63.6,9.6,0
1224,1,pass,184,434078,62.2,10.1,71,52,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,73.9,92.2,0
1225,3,dribble_successful,184,178424,76.8,92.0,71,57,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
1226,45,dribble_received,1564,433952,23.2,8.0,71,57,2,2372222,Almería,Largie Ramazani,0,0,0,0.0,0.0,0
1227,1,pass,184,178424,75.6,92.6,72,1,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,70.5,88.4,0
1228,1,pass,184,165682,71.7,86.8,72,3,2,2372222,Rayo Vallecano,Álvaro García,1,0,0,62.6,74.5,0
1229,1,pass,184,433161,61.2,74.1,72,5,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,67.5,69.0,0
1230,50,ball_stolen,184,441175,68.2,59.0,72,8,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,0,0.0,0.0,0
1231,7,tackle,1564,493344,31.8,41.0,72,8,2,2372222,Almería,Sergio Arribas,1,0,0,0.0,0.0,0
1232,49,ball_recovery,1564,233681,27.9,49.6,72,9,2,2372222,Almería,Lucas Robertone,1,0,0,0.0,0.0,0
1233,1,failed_pass,1564,233681,31.4,49.0,72,10,2,2372222,Almería,Lucas Robertone,0,0,0,34.1,63.6,0
1234,8,cut_pass,184,434078,67.6,35.3,72,11,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,0.0,0.0,0
1235,5,ball_out,184,178424,79.7,0.0,72,14,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,347,0.0,0.0,0
1236,5,ball_out,1564,233681,20.3,100.0,72,14,2,2372222,Almería,Lucas Robertone,1,0,347,0.0,0.0,0
1237,1,pass,1564,220871,20.5,100.0,72,39,2,2372222,Almería,Sergio Akieme,1,0,0,27.6,86.2,0
1238,1,pass,1564,132161,27.6,86.2,72,39,2,2372222,Almería,Adri Embarba,1,0,0,20.7,95.6,0
1239,1,pass,1564,220871,19.4,91.4,72,42,2,2372222,Almería,Sergio Akieme,1,0,0,7.4,73.6,0
1240,1,pass,1564,210977,7.4,72.4,72,44,2,2372222,Almería,Srdjan Babic,1,0,0,4.3,45.5,0
1241,1,pass,1564,76611,10.9,32.1,72,59,2,2372222,Almería,Diego Mariño,1,0,0,13.5,82.6,0
1242,1,pass,1564,220871,31.3,72.0,73,9,2,2372222,Almería,Sergio Akieme,1,0,0,29.8,55.5,0
1243,1,pass,1564,210977,31.4,49.4,73,12,2,2372222,Almería,Srdjan Babic,1,0,0,32.9,28.8,0
1244,1,pass,1564,469402,33.6,28.2,73,15,2,2372222,Almería,Edgar González,1,0,0,36.8,12.6,0
1245,1,pass,1564,463170,36.8,12.6,73,16,2,2372222,Almería,Iddrisu Baba,1,0,0,30.4,30.6,0
1246,1,pass,1564,469402,30.3,32.2,73,19,2,2372222,Almería,Edgar González,1,0,0,30.6,60.8,0
1247,1,pass,1564,210977,47.4,75.7,73,25,2,2372222,Almería,Srdjan Babic,1,0,0,91.4,86.8,0
1248,1,pass,1564,432838,89.9,83.3,73,34,2,2372222,Almería,Luis Suárez,1,0,0,72.6,57.2,0
1249,1,pass,1564,233681,72.9,56.4,73,37,2,2372222,Almería,Lucas Robertone,1,0,0,72.9,26.8,0
1250,1,pass,1564,562720,72.9,26.8,73,39,2,2372222,Almería,Marc Pubill,1,0,0,86.9,51.8,0
1251,13,chance_missed,1564,493344,86.9,51.9,73,40,2,2372222,Almería,Sergio Arribas,1,22,0,0.0,0.0,0
1252,5,ball_out,184,178424,0.0,36.3,73,42,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,346,0.0,0.0,0
1253,5,ball_out,1564,493344,100.0,63.7,73,42,2,2372222,Almería,Sergio Arribas,0,0,346,0.0,0.0,0
1254,1,pass,184,94878,4.4,52.7,74,7,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,60.0,29.9,0
1255,44,aerial_duel,184,449300,58.1,27.8,74,10,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,0.0,0.0,0
1256,44,aerial_duel,1564,233681,41.9,72.2,74,10,2,2372222,Almería,Lucas Robertone,0,0,0,0.0,0.0,0
1257,1,pass,184,449300,60.6,28.8,74,10,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,46.1,31.9,0
1258,1,pass,184,441175,46.4,31.9,74,13,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,50.1,52.9,0
1259,4,foul_received,184,434078,46.4,54.0,74,15,2,2372222,Rayo Vallecano,Isi Palazón,1,0,152,0.0,0.0,265
1260,4,foul_committed,1564,463170,53.6,46.0,74,15,2,2372222,Almería,Iddrisu Baba,0,0,152,0.0,0.0,265
1261,1,pass,184,441175,46.8,56.2,74,31,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,42.4,77.5,0
1262,1,pass,184,433161,41.3,75.7,74,34,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,15.2,47.6,0
1263,1,pass,184,94878,15.2,46.2,74,40,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,35.2,94.0,0
1264,1,pass,184,178424,35.2,93.7,74,43,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,20.6,82.3,0
1265,1,pass,184,77359,18.9,77.7,74,46,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,7.6,52.7,0
1266,1,pass,184,94878,9.8,44.4,74,53,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,11.9,29.2,0
1267,1,pass,184,89399,13.2,25.4,74,57,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,56.8,17.6,0
1268,61,touched_ball,184,449300,61.1,15.0,75,1,2,2372222,Rayo Vallecano,Randy Nteka,0,0,0,0.0,0.0,0
1269,4,foul_received,1564,132161,40.8,84.2,75,2,2,2372222,Almería,Adri Embarba,1,0,152,0.0,0.0,265
1270,4,foul_committed,184,449300,59.2,15.8,75,2,2,2372222,Rayo Vallecano,Randy Nteka,0,0,152,0.0,0.0,265
1271,18,substitution_out,1564,463170,20.0,10.6,76,46,2,2372222,Almería,Iddrisu Baba,1,0,0,0.0,0.0,0
1272,19,substitution_in,1564,195457,20.0,10.6,76,46,2,2372222,Almería,Melero,1,0,0,0.0,0.0,0
1273,18,substitution_out,1564,233681,20.0,10.6,76,56,2,2372222,Almería,Lucas Robertone,1,0,0,0.0,0.0,0
1274,19,substitution_in,1564,476412,20.0,10.6,76,56,2,2372222,Almería,Dion Lopy,1,0,0,0.0,0.0,0
1275,1,pass,1564,210977,38.9,66.4,77,22,2,2372222,Almería,Srdjan Babic,1,0,0,44.4,49.3,0
1276,1,pass,1564,195457,43.9,48.1,77,25,2,2372222,Almería,Melero,1,0,0,47.0,25.5,0
1277,1,pass,1564,476412,46.3,27.6,77,29,2,2372222,Almería,Dion Lopy,1,0,0,40.6,66.3,0
1278,1,pass,1564,210977,42.8,70.5,77,33,2,2372222,Almería,Srdjan Babic,1,0,0,62.9,96.2,0
1279,1,pass,1564,220871,61.4,88.6,77,38,2,2372222,Almería,Sergio Akieme,1,0,0,51.9,75.1,0
1280,1,pass,1564,210977,54.9,72.7,77,41,2,2372222,Almería,Srdjan Babic,1,0,0,45.3,47.3,0
1281,1,pass,1564,469402,46.0,46.1,77,44,2,2372222,Almería,Edgar González,1,0,0,59.8,29.7,0
1282,1,pass,1564,493344,58.8,27.1,77,46,2,2372222,Almería,Sergio Arribas,1,0,0,44.8,27.6,0
1283,1,pass,1564,469402,45.0,27.7,77,48,2,2372222,Almería,Edgar González,1,0,0,52.3,15.6,0
1284,1,pass,1564,493344,53.4,15.6,77,50,2,2372222,Almería,Sergio Arribas,1,0,0,62.0,2.9,0
1285,1,pass,1564,562720,65.6,3.4,77,54,2,2372222,Almería,Marc Pubill,1,0,0,73.8,13.7,0
1286,3,failed_dribble,1564,433952,74.8,13.7,77,55,2,2372222,Almería,Largie Ramazani,0,0,0,0.0,0.0,0
1287,7,tackle,184,178424,25.2,86.3,77,55,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,0,0.0,0.0,0
1288,1,pass,1564,433952,72.9,8.5,77,58,2,2372222,Almería,Largie Ramazani,1,0,0,72.7,19.1,0
1289,83,unidentified,184,433161,32.6,86.4,77,59,2,2372222,Rayo Vallecano,Óscar Valentín,0,0,0,0.0,0.0,0
1290,1,pass,1564,493344,68.2,29.7,78,1,2,2372222,Almería,Sergio Arribas,1,0,0,73.8,55.3,0
1291,1,pass,1564,132161,72.9,52.6,78,2,2,2372222,Almería,Adri Embarba,1,0,0,80.2,75.8,0
1292,45,dribble_received,184,94756,13.4,26.2,78,6,2,2372222,Rayo Vallecano,Salvi Sánchez,0,0,0,0.0,0.0,0
1293,3,dribble_successful,1564,220871,86.6,73.8,78,6,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
1294,15,shot_blocked,1564,220871,86.1,67.2,78,7,2,2372222,Almería,Sergio Akieme,1,22,0,0.0,0.0,0
1295,10,save,184,94878,2.7,46.4,78,8,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,0.0,0.0,0
1296,61,touched_ball,1564,220871,92.0,91.8,78,11,2,2372222,Almería,Sergio Akieme,0,0,0,0.0,0.0,0
1297,5,ball_out,184,97624,6.4,0.0,78,13,2,2372222,Rayo Vallecano,Iván Balliu,1,0,347,0.0,0.0,0
1298,5,ball_out,1564,220871,93.6,100.0,78,13,2,2372222,Almería,Sergio Akieme,0,0,347,0.0,0.0,0
1299,1,failed_pass,184,97624,13.1,0.0,78,36,2,2372222,Rayo Vallecano,Iván Balliu,0,0,0,36.9,14.3,0
1300,1,pass,1564,476412,60.6,77.8,78,39,2,2372222,Almería,Dion Lopy,1,0,0,55.6,89.3,0
1301,49,ball_recovery,1564,210977,54.5,87.2,78,41,2,2372222,Almería,Srdjan Babic,1,0,0,0.0,0.0,0
1302,1,pass,1564,210977,54.5,87.2,78,41,2,2372222,Almería,Srdjan Babic,1,0,0,61.1,93.5,0
1303,1,pass,1564,220871,62.0,93.6,78,44,2,2372222,Almería,Sergio Akieme,1,0,0,74.8,78.4,0
1304,1,pass,1564,132161,75.1,77.9,78,46,2,2372222,Almería,Adri Embarba,1,0,0,79.6,76.6,0
1305,1,pass,1564,432838,88.9,75.3,78,49,2,2372222,Almería,Luis Suárez,1,0,0,86.1,5.0,0
1306,1,failed_pass,1564,433952,90.4,11.6,78,57,2,2372222,Almería,Largie Ramazani,0,0,0,91.6,14.1,0
1307,12,clearance,184,178424,11.5,84.8,78,57,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
1308,5,ball_out,184,178424,12.4,100.0,79,0,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,347,0.0,0.0,0
1309,5,ball_out,1564,433952,87.6,0.0,79,0,2,2372222,Almería,Largie Ramazani,1,0,347,0.0,0.0,0
1310,1,pass,1564,562720,86.5,0.0,79,6,2,2372222,Almería,Marc Pubill,1,0,0,64.1,11.6,0
1311,1,pass,1564,469402,64.1,11.6,79,8,2,2372222,Almería,Edgar González,1,0,0,67.7,4.9,0
1312,1,pass,1564,476412,68.0,4.9,79,10,2,2372222,Almería,Dion Lopy,1,0,0,71.5,15.3,0
1313,1,pass,1564,433952,75.1,18.8,79,12,2,2372222,Almería,Largie Ramazani,1,0,0,75.0,28.6,0
